"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-04-27 00:00:00",131124,63990,3036,0,16995,246785,
"2019-04-28 00:00:00",32174,0,1910,0,4809,224349,
"2019-04-29 00:00:00",61568,104948,7339,0,75808,230461.85714285713,
"2019-04-30 00:00:00",0,24827,1659,0,7358,206723.2857142857,
"2019-05-01 00:00:00",118991,0,0,164,150344,219508.42857142858,
"2019-05-02 00:00:00",136029,27738,0,164,7358,206495.57142857142,
"2019-05-03 00:00:00",29892,0,0,0,93299,157361.42857142858,
"2019-05-04 00:00:00",130741,19922,1910,0,10274,149890.57142857142,
"2019-05-05 00:00:00",108534,27738,0,0,35656,168895.57142857142,
"2019-05-06 00:00:00",15934,82001,2944,0,75303,158398.42857142858,
"2019-05-07 00:00:00",117483,45987,1910,0,21136,180209,
"2019-05-08 00:00:00",145417,477,3036,0,20795,165955.57142857142,
"2019-05-09 00:00:00",144103,44744,0,21,52555,175974.85714285713,
"2019-05-10 00:00:00",130628,77376,1910,0,31373,192845.85714285713,
"2019-05-11 00:00:00",106992,27738,0,0,7358,189880,
"2019-05-12 00:00:00",111637,156390,1910,0,6359,204790,
"2019-05-13 00:00:00",2492,0,700,0,13745,182040.57142857142,
"2019-05-14 00:00:00",76497,0,9138,0,31306,172100.85714285713,
"2019-05-15 00:00:00",48707,0,3820,0,11825,157047.57142857142,
"2019-05-16 00:00:00",159376,28422,0,164,144282,170022,
"2019-05-17 00:00:00",120612,36563,5511,0,44624,165168.14285714287,
"2019-05-18 00:00:00",60811,90383,0,0,0,166468.85714285713,
"2019-05-19 00:00:00",56460,75881,0,0,3907,146461.85714285713,
"2019-05-20 00:00:00",54118,107944,0,0,102755,181873.2857142857,
"2019-05-21 00:00:00",74117,53045,2500,0,55982,191688.2857142857,
"2019-05-22 00:00:00",63429,29721,0,0,8160,196967.85714285713,
"2019-05-23 00:00:00",56369,61501,7743,0,19468,170230.14285714287,
"2019-05-24 00:00:00",209792,47277,1126,0,20718,180459,
"2019-05-25 00:00:00",134483,54752,0,0,31306,190365.85714285713,
"2019-05-26 00:00:00",47530,55476,0,0,17102,188060.14285714287,
